budget_ds-movies,company,country,director,genre,gross,rating,score,star,votes,writer,year,keywords,original_language,overview,popularity,revenue,status,title,vote_average,vote_count,Ave_runtime,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Genres
80000000.0,DreamWorks,USA,Sam Mendes,Crime,104454762.0,R,7.7,Tom Hanks,214021,Max Allan Collins,2002,"[{""id"": 18712, ""name"": ""based on graphic novel""}, {""id"": 174984, ""name"": ""homework""}, {""id"": 174985, ""name"": ""shot in the chin""}, {""id"": 174994, ""name"": ""soft boiled egg""}, {""id"": 175001, ""name"": ""learning to drive""}, {""id"": 175005, ""name"": ""spoiled son""}, {""id"": 175007, ""name"": ""scarred face""}, {""id"": 175008, ""name"": ""thompson sub machine gun""}, {""id"": 175011, ""name"": ""frost on a window""}, {""id"": 175016, ""name"": ""cauterizing a wound""}, {""id"": 175017, ""name"": ""liberty half dollar""}]",en,"Mike Sullivan works as a hit man for crime boss John Rooney. Sullivan views Rooney as a father figure, however after his son is witness to a killing, Mike Sullivan finds himself on the run in attempt to save the life of his son and at the same time looking for revenge on those who wronged him.",49.078546,181001478,Released,Road to Perdition,7.3,1077,117.0,18+,7.7,81%,1,0,0,0,0,"Crime,Drama,Thriller"
115000000.0,Lucasfilm,USA,George Lucas,Action,310675583.0,PG,6.6,Hayden Christensen,510731,George Lucas,2002,"[{""id"": 1399, ""name"": ""senate""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 6092, ""name"": ""army""}, {""id"": 10013, ""name"": ""death star""}, {""id"": 10527, ""name"": ""jedi""}, {""id"": 11491, ""name"": ""cult figure""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14922, ""name"": ""kendo""}, {""id"": 18069, ""name"": ""laser gun""}, {""id"": 161176, ""name"": ""space opera""}, {""id"": 163239, ""name"": ""spaceport""}, {""id"": 163242, ""name"": ""teenage rebellion""}, {""id"": 163248, ""name"": ""good becoming evil""}, {""id"": 163252, ""name"": ""alien race""}, {""id"": 163255, ""name"": ""mechanical hand""}, {""id"": 198710, ""name"": ""yoda""}]",en,"Ten years after the invasion of Naboo, the galaxy is on the brink of civil war. Under the leadership of a renegade Jedi named Count Dooku, thousands of solar systems threaten to break away from the Galactic Republic. When an assassination attempt is made on Senator Padmé Amidala, the former Queen of Naboo, twenty-year-old Jedi apprentice Anakin Skywalker is assigned to protect her. In the course of his mission, Anakin discovers his love for Padmé as well as his own darker side. Soon, Anakin, Padmé, and Obi-Wan Kenobi are drawn into the heart of the Separatist movement and the beginning of the Clone Wars.",43.987061,649398328,Released,Star Wars: Episode II - Attack of the Clones,6.4,3992,142.0,7+,6.5,65%,0,0,0,1,0,"Action,Adventure,Fantasy,Sci-Fi"
25000000.0,Paramount Pictures,USA,Stephen Daldry,Drama,41675994.0,PG-13,7.6,Meryl Streep,108353,Michael Cunningham,2002,"[{""id"": 212, ""name"": ""london england""}, {""id"": 236, ""name"": ""suicide""}, {""id"": 237, ""name"": ""gay""}, {""id"": 496, ""name"": ""poetry""}, {""id"": 740, ""name"": ""aids""}, {""id"": 793, ""name"": ""drowning""}, {""id"": 894, ""name"": ""depression""}, {""id"": 1526, ""name"": ""home""}, {""id"": 1587, ""name"": ""way of life""}, {""id"": 1824, ""name"": ""self-destruction""}, {""id"": 2065, ""name"": ""province""}, {""id"": 2132, ""name"": ""literature""}, {""id"": 2386, ""name"": ""empowerment""}, {""id"": 2755, ""name"": ""country life""}, {""id"": 2783, ""name"": ""family's daily life""}, {""id"": 2875, ""name"": ""sense of life""}, {""id"": 2981, ""name"": ""homelessness""}, {""id"": 2982, ""name"": ""leaving one's family""}, {""id"": 6262, ""name"": ""delusion""}]",en,"""The Hours"" is the story of three women searching for more potent, meaningful lives. Each is alive at a different time and place, all are linked by their yearnings and their fears. Their stories intertwine, and finally come together in a surprising, transcendent moment of shared recognition.",20.953265,41597830,Released,The Hours,7.0,451,112.0,13+,7.5,80%,0,0,1,0,0,"Drama,Romance"
20000000.0,Dimension Films,USA,Kurt Wimmer,Action,1203974.0,R,7.5,Christian Bale,277569,Kurt Wimmer,2002,"[{""id"": 836, ""name"": ""resistance""}, {""id"": 1755, ""name"": ""fascism""}, {""id"": 2137, ""name"": ""totalitarian regime""}, {""id"": 2535, ""name"": ""destroy""}, {""id"": 3236, ""name"": ""phasing""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5737, ""name"": ""book burning""}, {""id"": 9503, ""name"": ""outlaw""}, {""id"": 163049, ""name"": ""government agent""}]",en,"In a dystopian future, a totalitarian regime maintains peace by subduing the populace with a drug, and displays of emotion are punishable by death. A man in charge of enforcing the law rises to overthrow the system.",44.566609,5359645,Released,Equilibrium,6.9,1552,107.0,18+,7.4,40%,1,0,0,0,0,"Action,Drama,Sci-Fi,Thriller"
142000000.0,Eon Productions,UK,Lee Tamahori,Action,160942139.0,PG-13,6.1,Pierce Brosnan,179342,Ian Fleming,2002,"[{""id"": 3290, ""name"": ""laser""}, {""id"": 156095, ""name"": ""british secret service""}, {""id"": 208633, ""name"": ""secret service agent""}, {""id"": 234365, ""name"": ""space based weapon""}]",en,"Bond takes on a North Korean leader who undergoes DNA replacement procedures that allow him to assume different identities. American agent, Jinx Johnson assists Bond in his attempt to thwart the villain's plans to exploit a satellite that is powered by solar energy.",54.159392000000004,431971116,Released,Die Another Day,5.8,1092,133.0,13+,6.1,57%,1,0,0,0,0,"Action,Adventure,Thriller"
59000000.0,Twentieth Century Fox Film Corporation,USA,Chris Wedge,Animation,176387405.0,PG,7.6,Denis Leary,357258,Michael J. Wilson,2002,"[{""id"": 311, ""name"": ""human evolution""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 990, ""name"": ""squirrel""}, {""id"": 1445, ""name"": ""ice""}, {""id"": 1452, ""name"": ""loss of child""}, {""id"": 2078, ""name"": ""mammoth""}, {""id"": 2079, ""name"": ""sloth""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 4428, ""name"": ""stone age""}, {""id"": 10506, ""name"": ""prehistoric""}, {""id"": 158017, ""name"": ""saber-toothed tiger""}, {""id"": 159955, ""name"": ""cavemen""}, {""id"": 166958, ""name"": ""prehistoric creature""}, {""id"": 178645, ""name"": ""prehistoric adventure""}, {""id"": 183414, ""name"": ""prehistoric times""}, {""id"": 192918, ""name"": ""prehistoric man""}]",en,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",99.561972,383257136,Released,Ice Age,7.1,3857,81.0,7+,7.5,77%,0,0,0,1,0,"Animation,Adventure,Comedy,Family,Fantasy"
80000000.0,Walt Disney Pictures,USA,Dean DeBlois,Animation,145794338.0,PG,7.2,Daveigh Chase,131270,Chris Sanders,2002,"[{""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 1603, ""name"": ""extraterrestrial technology""}, {""id"": 1668, ""name"": ""hawaii""}, {""id"": 2393, ""name"": ""adoption""}, {""id"": 2766, ""name"": ""mutation""}, {""id"": 4862, ""name"": ""alien life-form""}, {""id"": 4939, ""name"": ""alien phenomenons""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 168490, ""name"": ""dead parents""}]",en,"A lonely Hawaiian girl named Lilo is being raised by her older sister, Nani, after their parents die -- under the watch of social worker Cobra Bubbles. When Lilo adopts a funny-looking dog and names him ""Stitch,"" she doesn't realize her new best friend is a wacky alien created by mad scientist Dr. Jumba.",55.659988,145771527,Released,Lilo & Stitch,7.1,1314,85.0,7+,7.2,86%,0,0,0,1,0,"Animation,Adventure,Comedy,Drama,Family,Fantasy,Sci-Fi"
63000000.0,New Line Cinema,USA,Jay Roach,Action,213307889.0,PG-13,6.2,Mike Myers,172153,Mike Myers,2002,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 339, ""name"": ""submarine""}, {""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 402, ""name"": ""clone""}, {""id"": 470, ""name"": ""spy""}, {""id"": 720, ""name"": ""helicopter""}, {""id"": 1321, ""name"": ""gold""}, {""id"": 1375, ""name"": ""submachine gun""}, {""id"": 1423, ""name"": ""asteroid""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 1690, ""name"": ""belgium""}, {""id"": 1881, ""name"": ""dutch""}, {""id"": 1926, ""name"": ""car journey""}, {""id"": 2334, ""name"": ""nightclub""}, {""id"": 3290, ""name"": ""laser""}, {""id"": 3346, ""name"": ""sumo ringer""}, {""id"": 3371, ""name"": ""family history""}, {""id"": 3796, ""name"": ""auto""}, {""id"": 4507, ""name"": ""clowning""}, {""id"": 4539, ""name"": ""overweight man""}, {""id"": 4541, ""name"": ""conciliation""}, {""id"": 15267, ""name"": ""james bond spoof""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,"The world's most shagadelic spy continues his fight against Dr. Evil. This time, the diabolical doctor and his clone, Mini-Me, team up with a new foe -- '70s kingpin Goldmember. While pursuing the team of villains to stop them from world domination, Austin gets help from his dad and an old girlfriend.",40.137264,296655431,Released,Austin Powers in Goldmember,5.9,979,94.0,13+,6.2,54%,1,0,0,0,0,"Action,Adventure,Comedy,Crime"
3500159.0,Kintop Pictures,UK,Gurinder Chadha,Comedy,32543449.0,PG-13,6.7,Parminder Nagra,94400,Gurinder Chadha,2002,"[{""id"": 212, ""name"": ""london england""}, {""id"": 941, ""name"": ""tradition""}, {""id"": 958, ""name"": ""indian lead""}, {""id"": 1463, ""name"": ""culture clash""}, {""id"": 1900, ""name"": ""immigration""}, {""id"": 2273, ""name"": ""role of women""}, {""id"": 2274, ""name"": ""sikh""}, {""id"": 2278, ""name"": ""women's soccer""}, {""id"": 13042, ""name"": ""soccer""}, {""id"": 18035, ""name"": ""family""}, {""id"": 187056, ""name"": ""woman director""}]",en,"Jess Bhamra, the daughter of a strict Indian couple in London, is not permitted to play organized soccer, even though she is 18. When Jess is playing for fun one day, her impressive skills are seen by Jules Paxton, who then convinces Jess to play for her semi-pro team. Jess uses elaborate excuses to hide her matches from her family while also dealing with her romantic feelings for her coach, Joe.",22.054546,76578641,Released,Bend It Like Beckham,6.2,578,112.0,13+,6.6,85%,0,1,0,0,0,"Comedy,Drama,Romance,Sport"
13000000.0,Fox 2000 Pictures,USA,Joel Schumacher,Crime,46566212.0,R,7.1,Colin Farrell,221926,Larry Cohen,2002,"[{""id"": 949, ""name"": ""terrorist""}, {""id"": 5679, ""name"": ""phone booth""}, {""id"": 6259, ""name"": ""psychopath""}]",en,"A slick New York publicist who picks up a ringing receiver in a phone booth is told that if he hangs up, he'll be killed... and the little red light from a laser rifle sight is proof that the caller isn't kidding.",38.018085,97837138,Released,Phone Booth,6.7,1062,81.0,18+,7.0,72%,0,1,0,0,0,"Crime,Thriller"
140000000.0,Walt Disney Feature Animation,USA,Ron Clements,Animation,38176783.0,PG,7.1,Joseph Gordon-Levitt,79637,Robert Louis Stevenson,2002,"[{""id"": 679, ""name"": ""cyborg""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1826, ""name"": ""space marine""}, {""id"": 1860, ""name"": ""mutiny""}, {""id"": 1872, ""name"": ""loss of father""}, {""id"": 1969, ""name"": ""map""}, {""id"": 4418, ""name"": ""pirate gang""}, {""id"": 6956, ""name"": ""treasure hunt""}, {""id"": 9736, ""name"": ""little boy""}, {""id"": 9882, ""name"": ""space""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 10594, ""name"": ""money""}, {""id"": 11088, ""name"": ""treasure map""}, {""id"": 13194, ""name"": ""planet""}, {""id"": 156316, ""name"": ""troubled teen""}, {""id"": 196483, ""name"": ""space pirate""}]",en,"When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms. But, soon, Jim realizes Silver is a pirate intent on mutiny!",38.924136,109578115,Released,Treasure Planet,7.2,948,95.0,7+,7.2,69%,0,0,0,1,0,"Animation,Adventure,Family,Sci-Fi"
80000000.0,DreamWorks Animation,USA,Kelly Asbury,Animation,73280117.0,G,7.1,Matt Damon,50166,John Fusco,2002,"[{""id"": 3714, ""name"": ""human being""}, {""id"": 6089, ""name"": ""freedom""}, {""id"": 8241, ""name"": ""mustang""}, {""id"": 9823, ""name"": ""rivalry""}, {""id"": 9902, ""name"": ""wildlife""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 156234, ""name"": ""cavalry""}, {""id"": 158264, ""name"": ""indian war""}, {""id"": 158265, ""name"": ""eyebrow""}, {""id"": 158266, ""name"": ""wild horse""}]",en,"As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.",41.670544,122563539,Released,Spirit: Stallion of the Cimarron,7.4,831,83.0,all,7.1,70%,0,1,0,0,0,"Animation,Adventure,Drama,Family,Western"
80000000.0,Warner Bros.,USA,Simon Wells,Action,56684819.0,PG-13,5.9,Guy Pearce,108052,H.G. Wells,2002,"[{""id"": 2964, ""name"": ""future""}, {""id"": 5455, ""name"": ""time machine""}]",en,"Hoping to alter the events of the past, a 19th century inventor instead travels 800,000 years into the future, where he finds humankind divided into two warring races.",25.978555,123729176,Released,The Time Machine,5.8,631,96.0,13+,6.0,29%,1,0,0,0,0,"Action,Adventure,Sci-Fi"
15000000.0,Walt Disney Pictures,USA,Jay Russell,Drama,19158074.0,PG,6.7,Alexis Bledel,18985,Natalie Babbitt,2002,[],en,"Natalie Babbitt's award winning book for children comes to the screen in a lavish adaptation from Walt Disney Pictures. Winnie Foster (Alexis Bledel) is a girl in her early teens growing up in the small rural town of Winesap in 1914. Winnie's parents (Victor Garber and Amy Irving) are loving but overprotective, and Winnie longs for a life of greater freedom and adventure.",4.115398,0,Released,Tuck Everlasting,6.4,128,90.0,7+,6.6,60%,0,0,0,1,0,"Drama,Family,Fantasy,Romance"
17000000.0,Miramax,USA,Michael Lehmann,Comedy,37950822.0,R,5.6,Josh Hartnett,64465,Rob Perez,2002,"[{""id"": 5906, ""name"": ""sex addiction""}, {""id"": 6183, ""name"": ""laundromat""}]",en,"Matt Sullivan's last big relationship ended in disaster and ever since his heart's been aching and his commitment's been lacking. Then came Lent, that time of year when everybody gives something up. That's when Matt decides to go where no man's gone before and make a vow: No sex. Whatsoever. For 40 straight days. At first he has everything under control. That is until the woman of his dreams, Erica, walks into his life.",14.18136,0,Released,40 Days and 40 Nights,5.2,297,95.0,18+,5.6,39%,1,0,0,0,0,"Comedy,Romance"
2000000.0,Muse Productions,USA,Jonas kerlund,Comedy,410241.0,R,6.8,Jason Schwartzman,33439,Will De Los Santos,2002,"[{""id"": 10183, ""name"": ""independent film""}, {""id"": 187514, ""name"": ""speed freak""}, {""id"": 187517, ""name"": ""junky cop""}, {""id"": 187518, ""name"": ""boy toy""}, {""id"": 187522, ""name"": ""porn magazine""}, {""id"": 187523, ""name"": ""dope selling""}, {""id"": 187524, ""name"": ""crank""}, {""id"": 187525, ""name"": ""handcuffed to a bed""}, {""id"": 187527, ""name"": ""cctv""}, {""id"": 187536, ""name"": ""veterinary clinic""}, {""id"": 187537, ""name"": ""needlepoint""}, {""id"": 187544, ""name"": ""needle""}, {""id"": 187547, ""name"": ""older woman younger woman relationship""}, {""id"": 187551, ""name"": ""telephone sex""}]",en,"Over the course of three days Ross, a college dropout addicted to crystal-meth, encounters a variety of oddball folks - including a stripper named Nikki and her boyfriend, the local meth producer, The Cook - but all he really wants to do is hook up with his old girlfriend, Amy.",6.249262,0,Released,Spun,6.6,132,101.0,18+,6.8,37%,0,0,1,0,0,"Comedy,Crime,Drama"
15000000.0,Alphaville Films,USA,Ron Shelton,Action,9059588.0,R,6.6,Kurt Russell,18124,James Ellroy,2002,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 796, ""name"": ""police brutality""}, {""id"": 2187, ""name"": ""riot""}, {""id"": 2394, ""name"": ""ghetto""}, {""id"": 3261, ""name"": ""street war""}, {""id"": 3607, ""name"": ""hold-up robbery""}, {""id"": 4690, ""name"": ""moral conflict""}, {""id"": 5422, ""name"": ""special unit""}, {""id"": 7477, ""name"": ""police everyday life""}, {""id"": 8233, ""name"": ""cops""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 18035, ""name"": ""family""}]",en,"Set during the Rodney King riots, a robbery homicide investigation triggers a series of events that will cause a corrupt LAPD officer to question his tactics.",6.373316,9237470,Released,Dark Blue,6.5,85,118.0,18+,6.6,59%,0,0,1,0,0,"Crime,Drama,Thriller"
65000000.0,Walt Disney Pictures,USA,Michael Lembeck,Comedy,139236327.0,G,5.6,Tim Allen,38234,Don Rhymer,2002,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 1441, ""name"": ""christmas party""}, {""id"": 1526, ""name"": ""home""}, {""id"": 1991, ""name"": ""santa claus""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 4290, ""name"": ""toy""}, {""id"": 4896, ""name"": ""wish""}, {""id"": 5153, ""name"": ""son""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 12200, ""name"": ""saving christmas""}, {""id"": 207317, ""name"": ""christmas""}]",en,"Better watch out! The big guy in red is coming to town once again. This time, Scott Calvin -- also known as Santa Claus -- finds out there's an obscure clause in his contract requiring him to take on a wife. He has to leave the North Pole to fulfill his obligations, or else he'll be forced to give up his Yuletide gig.",14.646884,172855065,Released,The Santa Clause 2,5.5,297,104.0,all,5.6,56%,0,0,0,1,0,"Comedy,Family,Fantasy"
45000000.0,Paramount Pictures,USA,Roger Michell,Drama,66818548.0,R,6.5,Ben Affleck,60451,Chap Taylor,2002,"[{""id"": 242, ""name"": ""new york""}, {""id"": 4056, ""name"": ""custody battle""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10909, ""name"": ""lawyer""}]",en,"A rush-hour fender-bender on New York City's crowded FDR Drive, under most circumstances, wouldn't set off a chain reaction that could decimate two people's lives. But on this day, at this time, a minor collision will turn two complete strangers into vicious adversaries. Their means of destroying each other might be different, but their goals, ultimately, will be the same: Each will systematically try to dismantle the other's life in a reckless effort to reclaim something he has lost.",17.270539000000003,94935764,Released,Changing Lanes,5.9,299,93.5,18+,6.4,77%,0,0,1,0,0,"Drama,Thriller"
35000000.0,Walt Disney Pictures,Canada,Brian Levant,Adventure,81172560.0,PG,5.1,Cuba Gooding Jr.,21710,Jim Kouf,2002,"[{""id"": 2393, ""name"": ""adoption""}, {""id"": 4010, ""name"": ""log cabin""}, {""id"": 9880, ""name"": ""alaska""}, {""id"": 155821, ""name"": ""sled dogs""}]",en,"When a Miami dentist inherits a team of sled dogs, he's got to learn the trade or lose his pack to a crusty mountain man.",13.655735,0,Released,Snow Dogs,5.3,185,99.0,7+,5.2,25%,0,0,0,1,0,"Adventure,Comedy,Family,Sport"
8500000.0,Twentieth Century Fox Film Corporation,USA,John Polson,Drama,28563926.0,PG-13,5.0,Jesse Bradford,17091,Charles F. Bohl,2002,"[{""id"": 271, ""name"": ""competition""}, {""id"": 732, ""name"": ""coma""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 2069, ""name"": ""bathing""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 9016, ""name"": ""femme fatale""}, {""id"": 10456, ""name"": ""athlete""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 11827, ""name"": ""swimmer""}, {""id"": 15058, ""name"": ""swimming""}, {""id"": 156316, ""name"": ""troubled teen""}]",en,"Ben Cronin has it all: the admiration of his many friends, a terrific girlfriend, and he's on the fast-track to an athletic scholarship. Ben's rock-solid, promising future and romance are turned upside-down with the arrival of Madison Bell. Madison, the new girl in town, quickly sets her sights on the impressionable Ben. While their first few meetings are innocent enough, the obsessive and seductive Madison wants more ... much more.",4.844451,34411240,Released,Swimfan,5.0,70,84.5,13+,5.1,15%,0,0,1,0,0,"Drama,Thriller"
35000000.0,Paramount Pictures,UK,Shekhar Kapur,Adventure,18306166.0,PG-13,6.5,Heath Ledger,29532,A.E.W. Mason,2002,"[{""id"": 187, ""name"": ""islam""}, {""id"": 572, ""name"": ""sex""}, {""id"": 1797, ""name"": ""loyalty""}, {""id"": 3930, ""name"": ""bravery""}, {""id"": 6092, ""name"": ""army""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9812, ""name"": ""honor""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 13065, ""name"": ""soldier""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 14765, ""name"": ""church""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14905, ""name"": ""britain""}, {""id"": 14906, ""name"": ""slave""}, {""id"": 158217, ""name"": ""colonialism""}, {""id"": 162365, ""name"": ""military""}, {""id"": 208067, ""name"": ""imperialism""}]",en,"The story, set in 1875, follows a British officer (Heath Ledger) who resigns his post when he learns of his regiment's plan to ship out to the Sudan for the conflict with the Mahdi. His friends and fiancée send him four white feathers which symbolize cowardice. To redeem his honor he disguises himself as an Arab and secretly saves the lives of those who branded him a coward.",10.103639999999999,29882645,Released,The Four Feathers,6.5,159,132.0,13+,6.5,41%,0,0,1,0,0,"Action,Adventure,Drama,Romance,War"
120000000.0,Columbia Pictures Corporation,USA,Rob Minkoff,Animation,64956806.0,PG,5.4,Michael J. Fox,40457,E.B. White,2002,"[{""id"": 2161, ""name"": ""mouse""}, {""id"": 2639, ""name"": ""falcon""}, {""id"": 2646, ""name"": ""bird""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 18035, ""name"": ""family""}]",en,"Stuart, an adorable white mouse, still lives happily with his adoptive family, the Littles, on the east side of Manhattan's Central Park. More crazy mouse adventures are in store as Stuart, his human brother, George, and their mischievous cat, Snowbell, set out to rescue a friend.",27.990284000000003,169956806,Released,Stuart Little 2,5.4,613,77.5,all,5.4,81%,1,0,0,0,0,"Animation,Adventure,Comedy,Family,Fantasy"
